id_supplier,nama_supplier,kategori_barang,kota,provinsi,no_telepon,email ,tanggal_kerjasama,timestamp_update_date,timestamp_update_time,rating_supplier,status_aktif,npwp
SUP3332,CV Safitri Adriansyah,Elektronik,Yogyakarta,DI Yogyakarta,0895418769213,clara72@pd.or.id,2024-09-05,2023-03-08,10:27:08,2.6,Aktif,76.911.156.4-814.774
SUP2524,CV Safitri Andriani (Persero) Tbk,Fashion,Semarang,Jawa Tengah,0878993843233,ksitorus@pd.net,2024-08-11,2024-10-11,21:45:12,4.5,Aktif,55.859.615.0-082.893
SUP0785,CV Safitri Nasyiah,Sembako,Surabaya,Jawa Timur,0812302502829,adikanainggolan@ud.mil.id,2024-07-13,2024-12-14,08:12:33,4.4,Aktif,53.785.298.0-933.928
SUP0981,CV Safitri Tbk,Bahan Baku,Medan,Sumatera Utara,0811699781559,ianmahendra@pt.co.id,2020-10-27,2024-10-13,18:38:01,3.4,Aktif,18.357.252.2-612.077
SUP2970,CV Safitri Tbk,Fashion,Surabaya,Jawa Timur,0811407796448,wahyunibalidin@ud.desa.id,2017-04-24,2023-01-30,17:45:45,3.1,Aktif,09.910.530.2-534.354
SUP0072,CV Safitri Usada Tbk,Elektronik,Makassar,Sulawesi Selatan,0822419986734,jaeman50@pd.ponpes.id,2024-09-24,2022-11-08,14:15:41,3.0,Non-Aktif,33.657.600.0-704.826
SUP1197,CV Salahudin Maheswara,Sembako,Surabaya,Jawa Timur,0857594115420,isimbolon@perum.desa.id,2016-01-09,2024-06-17,14:29:29,3.2,Aktif,47.763.750.6-880.595
SUP0548,CV Salahudin Thamrin,Sembako,Denpasar,Bali,0813166999768,jamal14@ud.net.id,2022-04-02,2022-09-03,20:02:17,4.9,Aktif,53.219.370.4-418.487
SUP3002,CV Samosir,Alat Tulis,Bandung,Jawa Barat,0878758378788,qlaksita@cv.com,2019-07-20,2022-05-13,15:42:28,2.9,Aktif,28.004.187.4-137.972
SUP0240,CV Samosir Nurdiyanti Tbk,Sembako,Semarang,Jawa Tengah,0878701699175,imam19@cv.int,2024-08-15,2024-02-21,20:56:19,4.5,Aktif,75.075.828.4-400.631
SUP1641,CV Samosir Prastuti Tbk,Fashion,Semarang,Jawa Tengah,0878755541252,abyasathamrin@cv.web.id,2016-10-21,2023-03-05,11:32:25,4.8,Aktif,57.465.946.1-576.527
SUP0871,CV Samosir Tbk,Farmasi,Jakarta,DKI Jakarta,0822454112228,ydongoran@pd.mil.id,2016-11-22,2023-12-23,12:28:58,3.8,Aktif,57.028.845.2-505.327
SUP3609,CV Samosir Yuliarti,Elektronik,Makassar,Sulawesi Selatan,0857241997762,prasetyahalima@cv.mil,2021-04-02,2024-10-30,02:56:31,3.4,Aktif,89.067.694.0-052.644
SUP0054,CV Santoso (Persero) Tbk,Elektronik,Palembang,Sumatera Selatan,0895902095483,lsihotang@pt.go.id,2017-12-14,2023-12-24,15:35:02,4.9,Aktif,26.144.313.0-951.254
SUP2302,CV Santoso Dongoran (Persero) Tbk,Alat Tulis,Makassar,Sulawesi Selatan,0822334273664,darijan79@pt.id,2021-01-20,2022-06-13,00:53:14,3.3,Non-Aktif,57.729.543.0-414.616
SUP2694,CV Santoso Lestari Tbk,Elektronik,Samarinda,Kalimantan Timur,0878846863853,hmegantara@perum.mil,2021-08-31,2024-12-11,15:38:45,3.3,Non-Aktif,00.348.857.2-336.289
SUP1864,CV Saptono,Elektronik,Palembang,Sumatera Selatan,0852582431048,llaksmiwati@pd.biz.id,2017-04-15,2023-12-08,02:25:36,3.2,Aktif,35.171.410.6-423.934
SUP2451,CV Saptono,Sembako,Palembang,Sumatera Selatan,0811163352756,qmaulana@cv.sch.id,2024-02-19,2024-02-06,03:03:52,3.8,Aktif,31.613.871.9-413.746
SUP2297,CV Saptono (Persero) Tbk,Sembako,Yogyakarta,DI Yogyakarta,0813217923912,siraitgarang@perum.biz.id,2022-03-01,2022-11-06,18:02:46,4.5,Aktif,56.166.143.6-548.011
SUP3912,CV Saptono (Persero) Tbk,Sembako,Medan,Sumatera Utara,0811846684188,fathonah62@cv.org,2018-01-30,2022-04-26,03:01:53,4.5,Aktif,18.995.175.3-389.463
SUP2074,CV Saptono Gunarto (Persero) Tbk,Farmasi,Makassar,Sulawesi Selatan,0811708238515,ibrani00@pt.web.id,2020-09-08,2022-01-26,20:57:16,4.5,Aktif,80.751.194.2-737.251
SUP1156,CV Saptono Hartati Tbk,Farmasi,Semarang,Jawa Tengah,0822687814512,maimunahwaluyo@cv.int,2017-06-06,2023-06-21,20:30:22,2.9,Aktif,51.790.415.5-924.090
SUP2026,CV Saptono Permata (Persero) Tbk,Sembako,Jakarta,DKI Jakarta,0811074490046,ulvawidiastuti@ud.gov,2018-04-17,2023-08-20,23:32:10,3.4,Aktif,91.025.175.1-882.347
SUP0773,CV Saptono Tbk,Farmasi,Denpasar,Bali,0811479914067,adiarjasetiawan@cv.net.id,2022-11-05,2023-02-06,03:49:52,4.0,Aktif,51.580.294.8-571.185
SUP2189,CV Saputra Purwanti (Persero) Tbk,Bahan Baku,Medan,Sumatera Utara,0878945751861,jagaragaprastuti@pt.desa.id,2022-11-21,2023-06-09,08:00:24,3.7,Aktif,08.259.620.1-260.250
SUP0634,CV Saputra Tbk,Elektronik,Medan,Sumatera Utara,0813759111565,kuswandarinadia@pt.go.id,2021-02-28,2024-04-19,09:12:51,4.5,Aktif,47.365.428.5-538.477
SUP1577,CV Saputra Zulaika,Sembako,Surabaya,Jawa Timur,0852883837698,saputrakarta@pt.int,2024-09-02,2023-12-13,18:41:51,2.6,Aktif,63.860.702.0-143.886
SUP1733,CV Saragih,Sembako,Yogyakarta,DI Yogyakarta,0822426686336,knababan@cv.mil,2017-07-06,2023-09-13,12:14:56,3.4,Aktif,22.809.375.9-353.812
SUP2892,CV Saragih (Persero) Tbk,Elektronik,Surabaya,Jawa Timur,0857802799598,ctamba@cv.web.id,2024-08-21,2024-09-21,07:08:39,4.8,Non-Aktif,65.232.269.7-564.952
SUP2991,CV Saragih Damanik (Persero) Tbk,Elektronik,Samarinda,Kalimantan Timur,0821527396970,virmanhassanah@cv.com,2019-05-13,2023-02-25,13:06:24,4.9,Aktif,26.742.506.3-335.167
SUP1312,CV Saragih Hutagalung Tbk,Sembako,Samarinda,Kalimantan Timur,0811457007631,najwabudiman@ud.gov,2017-11-05,2022-05-13,02:21:17,3.5,Non-Aktif,82.328.213.8-762.644
SUP1903,CV Saragih Kusumo Tbk,Alat Tulis,Samarinda,Kalimantan Timur,0813684927753,laksitakenes@cv.sch.id,2017-08-10,2022-02-26,18:09:13,3.7,Aktif,28.702.585.7-631.634
SUP0385,CV Setiawan,Alat Tulis,Palembang,Sumatera Selatan,0878280613439,cmanullang@perum.co.id,2019-12-28,2022-12-11,14:57:44,4.4,Aktif,80.861.830.7-381.214
SUP0111,CV Setiawan Agustina (Persero) Tbk,Sembako,Bandung,Jawa Barat,0878731460104,faizah40@cv.ponpes.id,2023-11-16,2022-04-08,06:11:29,3.6,Aktif,97.291.642.7-636.204
SUP2678,CV Setiawan Narpati Tbk,Alat Tulis,Samarinda,Kalimantan Timur,0822640564470,ifa81@pt.or.id,2020-09-09,2024-03-29,13:14:18,3.0,Non-Aktif,27.917.528.2-547.321
SUP1221,CV Setiawan Padmasari,Farmasi,Medan,Sumatera Utara,0813276210853,dipa59@pd.sch.id,2017-07-30,2023-09-24,19:57:29,4.1,Aktif,23.846.858.5-086.132
SUP1888,CV Setiawan Tbk,Elektronik,Semarang,Jawa Tengah,0895736058155,nrima01@perum.mil.id,2022-12-19,2024-01-22,12:49:59,3.7,Aktif,14.317.073.9-561.195
SUP2136,CV Setiawan Tbk,Sembako,Semarang,Jawa Tengah,0852605180107,nadia19@pt.go.id,2024-02-06,2024-08-13,05:46:46,3.1,Non-Aktif,10.657.522.0-234.243
SUP3516,CV Sihombing,Elektronik,Palembang,Sumatera Selatan,0857373330523,cakrajiyawijaya@ud.int,2019-11-22,2024-11-26,00:09:47,4.0,Aktif,64.049.389.9-769.560
SUP1007,CV Sihombing,Farmasi,Medan,Sumatera Utara,0857474183400,putimarpaung@pd.com,2016-10-07,2023-01-12,22:27:33,2.7,Aktif,07.274.079.8-351.646
SUP2205,CV Sihombing,Fashion,Surabaya,Jawa Timur,0852557425367,rhalimah@ud.int,2022-12-10,2023-11-19,16:20:31,3.0,Aktif,55.763.067.0-012.076
SUP1100,CV Sihombing (Persero) Tbk,Alat Tulis,Denpasar,Bali,0852776580758,lmanullang@ud.net.id,2022-06-29,2023-12-27,00:41:15,3.7,Non-Aktif,83.997.371.0-189.974
SUP1417,CV Sihombing (Persero) Tbk,Bahan Baku,Surabaya,Jawa Timur,0821117769079,nandriani@perum.web.id,2023-06-16,2022-10-04,15:16:27,2.8,Aktif,18.777.914.2-609.046
SUP2854,CV Sihombing Adriansyah Tbk,Sembako,Makassar,Sulawesi Selatan,0895460908562,nasrullah42@ud.int,2021-10-20,2022-01-21,17:59:50,3.5,Aktif,70.689.216.1-752.057
SUP1560,CV Sihombing Agustina Tbk,Sembako,Denpasar,Bali,0813068460437,aryanibagas@perum.com,2016-11-13,2022-02-03,03:55:32,4.6,Non-Aktif,58.772.891.2-952.575
SUP2677,CV Sihombing Januar Tbk,Bahan Baku,Jakarta,DKI Jakarta,0811646906849,hardiprastuti@perum.desa.id,2016-11-09,2024-06-12,06:07:53,4.6,Aktif,93.393.575.8-551.332
SUP0326,CV Sihombing Tampubolon Tbk,Bahan Baku,Denpasar,Bali,0821962665569,wiboworaditya@cv.gov,2019-07-03,2022-10-17,15:03:23,4.6,Aktif,66.628.591.9-001.849
SUP2304,CV Sihombing Tbk,Elektronik,Yogyakarta,DI Yogyakarta,0822631918762,winarnoibrani@cv.web.id,2022-05-28,2023-03-24,06:14:50,3.7,Aktif,13.752.723.5-374.554
SUP2201,CV Sihotang,Farmasi,Medan,Sumatera Utara,0878207495579,vuwais@cv.my.id,2022-09-08,2024-09-29,12:52:53,4.1,Aktif,26.738.209.0-469.021
SUP1407,CV Sihotang Hasanah Tbk,Alat Tulis,Bandung,Jawa Barat,0895546772339,kamaria95@pd.gov,2020-12-17,2023-03-07,22:46:10,4.1,Aktif,94.288.715.1-863.490
SUP1247,CV Sihotang Maryati Tbk,Fashion,Makassar,Sulawesi Selatan,0812892299194,zyuliarti@perum.id,2020-06-07,2023-12-05,05:35:25,4.2,Aktif,95.745.751.1-676.540
SUP0287,CV Sihotang Narpati,Alat Tulis,Samarinda,Kalimantan Timur,0821133750013,ihsan35@pd.go.id,2016-07-21,2022-04-29,15:14:40,4.4,Aktif,50.237.506.7-063.229
SUP2525,CV Sihotang Tbk,Elektronik,Surabaya,Jawa Timur,0822376912173,mulyanto31@pt.ac.id,2022-01-30,2023-09-03,03:33:45,3.9,Aktif,31.956.515.2-941.788
SUP0731,CV Simanjuntak,Bahan Baku,Palembang,Sumatera Selatan,0821356308683,prasastaasirwanda@pd.int,2016-09-18,2024-05-08,08:45:48,3.1,Aktif,76.681.198.2-440.249
SUP2383,CV Simanjuntak,Alat Tulis,Jakarta,DKI Jakarta,0812679963924,gunartoyusuf@pt.biz.id,2024-01-15,2023-08-21,12:15:21,3.1,Aktif,95.541.712.5-231.602
SUP3365,CV Simanjuntak,Sembako,Denpasar,Bali,0813757983690,harimurti98@pt.go.id,2018-09-14,2024-10-19,10:53:08,2.7,Aktif,22.210.076.6-513.801
SUP2953,CV Simanjuntak (Persero) Tbk,Bahan Baku,Surabaya,Jawa Timur,0857765140248,zizihutapea@perum.go.id,2022-10-21,2022-05-27,06:13:26,2.6,Aktif,69.039.242.9-738.316
SUP3629,CV Simanjuntak Simbolon Tbk,Elektronik,Semarang,Jawa Tengah,0813968268515,radikakusmawati@cv.com,2022-02-28,2023-07-07,08:07:36,4.2,Aktif,44.662.472.3-237.299
SUP1950,CV Simbolon,Elektronik,Medan,Sumatera Utara,0811284058081,pranowoyahya@ud.mil,2024-08-25,2022-04-09,19:55:27,3.4,Aktif,39.742.821.5-325.361
SUP1951,CV Simbolon,Alat Tulis,Medan,Sumatera Utara,0878825731192,fujiatilurhur@pt.net.id,2021-11-08,2022-12-12,03:52:07,3.7,Aktif,06.283.776.7-290.804
SUP1768,CV Simbolon (Persero) Tbk,Bahan Baku,Medan,Sumatera Utara,0852053914606,darmaji11@pd.mil.id,2016-08-13,2022-11-17,13:48:11,3.7,Aktif,82.789.483.7-045.039
SUP2586,CV Simbolon Kuswandari,Fashion,Semarang,Jawa Tengah,0852290993198,aditya80@pd.co.id,2024-07-15,2024-10-03,00:30:36,4.4,Aktif,58.371.190.7-211.541
SUP0361,CV Simbolon Saefullah,Alat Tulis,Yogyakarta,DI Yogyakarta,0813471559454,zulaikaanggabaya@cv.go.id,2022-10-14,2022-06-13,11:37:58,4.0,Non-Aktif,68.200.236.6-546.403
SUP4104,CV Simbolon Tbk,Sembako,Medan,Sumatera Utara,0822578977481,faridaparman@perum.gov,2019-11-01,2024-04-21,09:12:56,4.7,Aktif,57.791.709.3-144.422
SUP2174,CV Simbolon Wibowo (Persero) Tbk,Farmasi,Jakarta,DKI Jakarta,0857439300240,napitupuluuda@pd.web.id,2018-06-29,2022-01-03,03:05:23,3.3,Aktif,15.496.593.3-039.107
SUP3683,CV Sinaga,Sembako,Medan,Sumatera Utara,0813773954515,yahya95@ud.web.id,2021-06-10,2022-12-05,14:54:20,4.7,Aktif,30.708.744.6-514.503
SUP3825,CV Sinaga Andriani (Persero) Tbk,Elektronik,Medan,Sumatera Utara,0812888957270,hendra11@perum.id,2016-04-09,2022-10-23,11:36:16,4.7,Non-Aktif,23.233.360.9-539.440
SUP0353,CV Sinaga Mahendra (Persero) Tbk,Alat Tulis,Surabaya,Jawa Timur,0878219540456,pmaryadi@ud.com,2021-12-18,2023-04-05,05:16:21,3.6,Aktif,94.543.988.1-736.083
SUP2573,CV Sinaga Saragih,Sembako,Jakarta,DKI Jakarta,0822127941951,taufan79@cv.co.id,2024-08-04,2024-09-22,00:46:20,4.1,Aktif,84.503.976.4-280.184
SUP2397,CV Sirait Januar Tbk,Alat Tulis,Medan,Sumatera Utara,0895670894776,mustofatimbul@pt.mil,2021-03-03,2022-10-31,08:18:48,3.2,Aktif,53.122.013.2-487.585
SUP1693,CV Sirait Puspita (Persero) Tbk,Alat Tulis,Palembang,Sumatera Selatan,0811179348983,kanilaksita@perum.net,2022-05-12,2023-10-18,18:40:09,3.9,Aktif,61.873.481.2-590.794
SUP0746,CV Sirait Rahayu,Sembako,Bandung,Jawa Barat,0811032202813,halimlatupono@cv.id,2019-02-14,2023-08-30,00:36:54,3.7,Aktif,57.899.315.6-453.346
SUP0304,CV Sirait Tbk,Bahan Baku,Yogyakarta,DI Yogyakarta,0812489864429,zizitamba@perum.sch.id,2016-02-08,2022-05-21,05:39:04,2.5,Non-Aktif,00.594.929.2-357.958
SUP0277,CV Siregar,Farmasi,Denpasar,Bali,0878422706307,grajata@perum.net.id,2018-03-16,2023-10-13,19:30:03,3.9,Aktif,74.276.586.7-335.226
SUP0776,CV Siregar (Persero) Tbk,Sembako,Surabaya,Jawa Timur,0812923835577,darmanawahyudin@perum.edu,2020-01-13,2022-03-23,18:06:44,5.0,Aktif,26.521.786.8-385.313
SUP4115,CV Siregar Pradipta,Elektronik,Semarang,Jawa Tengah,0878552071178,kartawaskita@cv.com,2024-01-31,2022-12-25,14:00:37,4.5,Non-Aktif,66.284.472.1-005.579
SUP3545,CV Siregar Prastuti,Bahan Baku,Jakarta,DKI Jakarta,0812136323064,ywulandari@pt.gov,2019-12-10,2022-10-25,13:10:24,4.3,Aktif,00.180.499.2-327.274
SUP0217,CV Siregar Prastuti Tbk,Bahan Baku,Palembang,Sumatera Selatan,0813484615557,ihsan64@pd.net,2018-03-18,2022-08-27,22:37:50,4.6,Aktif,06.232.159.3-576.466
SUP2655,CV Siregar Tbk,Sembako,Denpasar,Bali,0813182784688,narjipurnawati@pd.org,2021-08-18,2023-11-05,19:35:07,3.3,Aktif,46.891.324.5-433.319
SUP2637,CV Siregar Winarno (Persero) Tbk,Fashion,Jakarta,DKI Jakarta,0857677039266,kurniautami@pt.edu,2017-06-06,2022-09-09,14:28:53,4.7,Aktif,90.969.967.0-075.659
SUP0178,CV Sitompul,Alat Tulis,Bandung,Jawa Barat,0857045041764,marpaungputri@ud.int,2023-06-13,2022-02-28,16:30:22,3.7,Aktif,93.054.781.3-576.103
SUP0267,CV Sitompul (Persero) Tbk,Elektronik,Yogyakarta,DI Yogyakarta,0895626369417,simon75@cv.co.id,2016-08-04,2024-05-30,09:50:27,3.9,Aktif,67.876.941.3-868.205
SUP2821,CV Sitompul (Persero) Tbk,Fashion,Denpasar,Bali,0878415565668,lrahimah@perum.co.id,2021-01-08,2023-01-24,08:01:00,4.4,Aktif,72.430.521.5-128.338
SUP3149,CV Sitompul (Persero) Tbk,Bahan Baku,Semarang,Jawa Tengah,0895850046861,banawarajata@perum.biz.id,2017-11-21,2022-05-11,16:49:50,4.5,Aktif,81.975.923.4-137.745
SUP4079,CV Sitompul Budiyanto Tbk,Alat Tulis,Semarang,Jawa Tengah,0812921126486,myulianti@pt.or.id,2019-04-18,2024-09-28,18:47:31,3.7,Aktif,09.516.464.9-686.462
SUP3894,CV Sitompul Nashiruddin Tbk,Fashion,Yogyakarta,DI Yogyakarta,0811236472011,kusumoamong@cv.mil.id,2023-02-18,2023-10-21,04:15:31,4.6,Aktif,98.060.606.5-685.156
SUP3579,CV Sitompul Prabowo,Elektronik,Medan,Sumatera Utara,0821725425302,kania90@pd.net,2018-12-20,2022-03-14,06:24:55,3.9,Aktif,79.834.409.9-468.165
SUP2216,CV Sitorus,Elektronik,Bandung,Jawa Barat,0812224059904,violetpangestu@pd.id,2021-06-29,2022-09-26,17:18:36,4.7,Aktif,22.290.813.2-547.230
SUP4037,CV Sitorus (Persero) Tbk,Bahan Baku,Bandung,Jawa Barat,0852613387211,adikara04@pd.co.id,2019-12-25,2022-12-03,08:52:44,3.7,Aktif,12.970.569.5-666.666
SUP2349,CV Sitorus Hardiansyah,Sembako,Jakarta,DKI Jakarta,0857470950262,yuniarvictoria@perum.go.id,2018-02-20,2024-12-06,08:39:54,3.9,Aktif,82.998.119.5-461.110
SUP0602,CV Situmorang,Farmasi,Makassar,Sulawesi Selatan,0813405703803,budiyantoraden@perum.com,2023-09-23,2023-11-01,17:16:41,4.1,Aktif,81.343.342.3-270.094
SUP0739,CV Situmorang (Persero) Tbk,Bahan Baku,Palembang,Sumatera Selatan,0822780251003,lpermata@cv.mil,2021-02-27,2023-08-03,16:36:17,4.1,Aktif,62.676.497.9-897.395
SUP1938,CV Situmorang Hastuti Tbk,Elektronik,Medan,Sumatera Utara,0813679145277,siraittina@perum.ponpes.id,2017-11-28,2022-10-28,09:51:40,3.8,Aktif,64.695.420.1-627.676
SUP3274,CV Situmorang Mayasari Tbk,Sembako,Semarang,Jawa Tengah,0895107523044,eva14@ud.ponpes.id,2023-11-13,2022-06-11,12:03:09,5.0,Aktif,32.866.098.9-228.789
SUP2791,CV Situmorang Palastri,Alat Tulis,Yogyakarta,DI Yogyakarta,0813990804214,purnawatibahuwarna@perum.net,2021-09-06,2023-06-21,09:38:06,3.9,Aktif,89.334.736.9-602.818
SUP2345,CV Suartini Natsir,Sembako,Bandung,Jawa Barat,0812142149104,unknown,2023-07-12,2023-10-31,10:13:50,4.1,Aktif,26.295.781.1-841.019
SUP2548,CV Suartini Rahmawati (Persero) Tbk,Bahan Baku,Palembang,Sumatera Selatan,0813743853058,zsinaga@perum.desa.id,2023-10-10,2023-09-12,23:41:39,4.3,Non-Aktif,88.463.745.7-148.555
SUP0075,CV Suartini Wahyudin,Elektronik,Yogyakarta,DI Yogyakarta,0852773180175,padmi99@pd.mil,2023-10-01,2024-09-02,14:17:24,3.9,Aktif,29.756.359.9-892.730
SUP0703,CV Sudiati (Persero) Tbk,Bahan Baku,Surabaya,Jawa Timur,0852867877652,darmaji25@pt.id,2023-07-06,2024-12-11,18:10:15,3.0,Aktif,33.591.509.6-494.056
SUP3960,CV Sudiati Dongoran Tbk,Bahan Baku,Bandung,Jawa Barat,0821733510834,natsirgenta@perum.go.id,2022-01-23,2024-06-30,06:48:13,4.4,Aktif,39.932.852.4-504.075
SUP0842,CV Sudiati Gunarto,Fashion,Palembang,Sumatera Selatan,0895336128234,siregarendra@perum.web.id,2021-01-22,2024-02-22,11:00:18,3.8,Aktif,49.888.049.2-879.784
SUP0887,CV Sudiati Halim (Persero) Tbk,Sembako,Samarinda,Kalimantan Timur,0878112315171,purwadi60@pd.co.id,2018-02-19,2024-01-31,10:57:37,3.8,Aktif,98.110.063.8-636.687
SUP4029,CV Sudiati Prasetyo,Sembako,Bandung,Jawa Barat,0821232872145,padmasarikambali@ud.ponpes.id,2023-12-26,2024-08-14,12:03:55,3.6,Non-Aktif,75.627.712.1-717.337
SUP2930,CV Sudiati Prayoga Tbk,Elektronik,Yogyakarta,DI Yogyakarta,0811562429103,unknown,2023-02-27,2023-10-14,13:56:16,5.0,Aktif,98.070.077.1-362.220
SUP1692,CV Suryatmi,Alat Tulis,Denpasar,Bali,0878019403406,mila89@cv.mil,2022-03-10,2024-07-06,00:55:08,3.4,Aktif,82.748.263.6-934.392
SUP2391,CV Suryatmi,Elektronik,Bandung,Jawa Barat,0812529278761,atmanuraini@perum.mil.id,2024-05-15,2022-02-21,15:25:25,3.7,Aktif,05.859.590.6-888.684
SUP1277,CV Suryatmi (Persero) Tbk,Elektronik,Palembang,Sumatera Selatan,0821071408845,kasusra07@pt.or.id,2022-09-15,2022-12-14,23:03:04,3.0,Aktif,21.135.750.1-948.258
SUP0729,CV Suryatmi Natsir (Persero) Tbk,Alat Tulis,Medan,Sumatera Utara,0878857281079,endah75@pt.go.id,2021-06-16,2023-11-03,06:07:12,4.1,Aktif,11.201.447.8-866.281
SUP1776,CV Suryatmi Nugroho (Persero) Tbk,Sembako,Bandung,Jawa Barat,0812402021457,hastutilalita@perum.co.id,2024-08-16,2024-10-24,00:57:53,2.6,Aktif,77.622.616.4-285.461
SUP0146,CV Suryatmi Puspasari (Persero) Tbk,Bahan Baku,Jakarta,DKI Jakarta,0811454303436,dalima98@pt.ac.id,2019-06-12,2023-04-29,09:18:31,5.0,Non-Aktif,84.249.666.7-289.667
SUP2293,CV Suryono (Persero) Tbk,Sembako,Makassar,Sulawesi Selatan,0857383606261,vero53@ud.ac.id,2017-05-02,2023-04-21,15:29:09,3.6,Aktif,17.177.048.0-460.132
SUP1743,CV Suryono Budiyanto,Alat Tulis,Bandung,Jawa Barat,0857171176878,tomifirmansyah@ud.edu,2018-05-17,2022-06-03,01:34:56,4.1,Aktif,34.238.518.0-818.827
SUP0359,CV Suryono Haryanto (Persero) Tbk,Sembako,Surabaya,Jawa Timur,0878715308558,widiastutigaliono@perum.web.id,2022-01-24,2022-07-11,00:55:42,3.2,Aktif,30.387.539.7-809.404
SUP2377,CV Suryono Hidayat (Persero) Tbk,Fashion,Jakarta,DKI Jakarta,0822149205091,kalim45@perum.int,2023-09-08,2022-05-16,16:07:00,4.0,Aktif,71.647.815.4-012.433
SUP0567,CV Suryono Tbk,Alat Tulis,Medan,Sumatera Utara,0812302837024,karenutami@ud.ac.id,2021-11-01,2022-04-23,23:55:15,3.7,Aktif,69.525.569.9-939.874
SUP1479,CV Suryono Usada Tbk,Fashion,Surabaya,Jawa Timur,0895145395444,bnainggolan@perum.net.id,2018-07-07,2023-10-01,22:05:19,3.7,Aktif,60.404.184.4-735.189
SUP0127,CV Susanti (Persero) Tbk,Fashion,Samarinda,Kalimantan Timur,0822265314076,awahyuni@pd.id,2017-04-24,2023-03-25,19:34:04,4.0,Non-Aktif,12.846.060.5-713.871
SUP2250,CV Susanti (Persero) Tbk,Sembako,Samarinda,Kalimantan Timur,0895914876979,wibowotaufan@perum.mil.id,2017-05-25,2023-07-08,01:04:25,4.1,Aktif,08.059.135.4-183.520
SUP3500,CV Susanti Prasetya Tbk,Alat Tulis,Jakarta,DKI Jakarta,0821535800614,lurhursihombing@pd.sch.id,2022-01-03,2023-06-05,08:14:00,2.9,Aktif,20.390.104.1-760.060
SUP1168,CV Susanti Simanjuntak Tbk,Farmasi,Jakarta,DKI Jakarta,0813205649116,jsiregar@ud.co.id,2019-12-06,2024-04-27,04:08:25,2.7,Aktif,61.881.162.8-121.909
SUP3910,CV Susanti Sinaga (Persero) Tbk,Fashion,Bandung,Jawa Barat,0811056075140,npadmasari@cv.ponpes.id,2022-04-17,2023-03-31,23:54:34,4.2,Aktif,71.697.176.4-335.495
SUP0949,CV Susanti Tbk,Farmasi,Samarinda,Kalimantan Timur,0811327727731,gaiman59@pt.co.id,2016-12-02,2024-07-03,07:31:39,3.5,Aktif,13.227.650.3-968.484
SUP2572,CV Susanti Usamah,Alat Tulis,Medan,Sumatera Utara,0821846225380,upermadi@perum.go.id,2024-02-20,2022-07-31,01:56:30,3.6,Aktif,61.425.406.6-047.364
SUP1176,CV Suwarno,Bahan Baku,Bandung,Jawa Barat,0822207894636,unknown,2017-06-14,2023-03-09,07:55:36,4.5,Non-Aktif,67.015.639.5-305.688
SUP2460,CV Suwarno Farida,Farmasi,Medan,Sumatera Utara,0821304890908,jail87@pt.desa.id,2016-10-25,2022-03-07,19:27:44,2.7,Aktif,01.654.247.9-098.609
SUP0792,CV Suwarno Laksita,Farmasi,Samarinda,Kalimantan Timur,0895676004747,estionomarbun@pd.mil,2017-03-21,2024-01-19,04:01:29,3.7,Aktif,34.443.727.4-654.724
SUP1404,CV Suwarno Mahendra,Fashion,Surabaya,Jawa Timur,0821492543301,lailasarighani@pt.ponpes.id,2017-07-07,2024-11-12,03:50:01,3.1,Aktif,56.153.177.9-772.737
SUP1101,CV Suwarno Marbun (Persero) Tbk,Sembako,Palembang,Sumatera Selatan,0852962718272,budimancindy@pt.net.id,2020-03-01,2022-11-20,21:05:43,3.0,Aktif,17.704.106.0-384.758
SUP2059,CV Suwarno Rahimah,Farmasi,Bandung,Jawa Barat,0822418783871,olatupono@pd.mil,2017-09-23,2022-10-22,02:35:45,3.8,Aktif,30.274.336.1-169.450
SUP0953,CV Suwarno Tbk,Bahan Baku,Surabaya,Jawa Timur,0857834671120,naradiwinarno@perum.co.id,2020-08-06,2023-03-22,00:09:29,3.3,Aktif,20.195.560.0-773.571
SUP0454,CV Tamba,Fashion,Palembang,Sumatera Selatan,0878123875614,wijayantizamira@cv.my.id,2017-02-21,2022-12-31,02:23:32,3.9,Aktif,36.183.837.6-299.812
SUP1329,CV Tamba,Sembako,Semarang,Jawa Tengah,0878206827723,wiranajmudin@perum.edu,2017-12-04,2023-11-28,09:33:45,2.7,Aktif,37.183.110.5-883.281
SUP1926,CV Tamba,Sembako,Denpasar,Bali,0822714277198,himawan41@ud.web.id,2019-11-26,2022-12-05,05:40:17,3.9,Aktif,56.839.413.1-047.309
SUP2983,CV Tamba Hardiansyah,Sembako,Medan,Sumatera Utara,0822541395534,inawidodo@pd.or.id,2020-12-19,2024-10-30,01:40:07,3.3,Aktif,83.080.832.0-259.915
SUP2863,CV Tamba Mansur Tbk,Fashion,Samarinda,Kalimantan Timur,0895989757123,ykusumo@cv.org,2020-02-13,2023-04-23,03:58:59,3.8,Aktif,62.374.866.9-176.530
SUP2005,CV Tamba Purnawati,Alat Tulis,Samarinda,Kalimantan Timur,0822613243145,lulut75@cv.web.id,2016-01-29,2023-05-03,06:56:36,4.8,Aktif,03.368.655.3-603.205
SUP2691,CV Tamba Tampubolon Tbk,Fashion,Jakarta,DKI Jakarta,0822562060795,cagakgunawan@cv.com,2023-11-27,2024-01-23,01:33:47,2.6,Aktif,79.898.782.3-025.804
